Small Unit Installation Postcode,Jan 2001 - Installations Quantity,Apr 2001 - Installations Quantity,May 2001 - Installations Quantity,Jun 2001 - Installations Quantity,Jul 2001 - Installations Quantity,Aug 2001 - Installations Quantity,Sep 2001 - Installations Quantity,Oct 2001 - Installations Quantity,Nov 2001 - Installations Quantity,Dec 2001 - Installations Quantity,Jan 2002 - Installations Quantity,Feb 2002 - Installations Quantity,Mar 2002 - Installations Quantity,Apr 2002 - Installations Quantity,May 2002 - Installations Quantity,Jun 2002 - Installations Quantity,Jul 2002 - Installations Quantity,Aug 2002 - Installations Quantity,Sep 2002 - Installations Quantity,Oct 2002 - Installations Quantity,Nov 2002 - Installations Quantity,Dec 2002 - Installations Quantity,Installations Quantity Total
3810,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2,1,0,0,1,7
3812,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,1,5
3813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
3814,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
3815,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4
3816,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3818,0,0,0,1,2,0,0,1,0,0,0,1,0,1,0,2,1,1,1,0,0,1,12
3820,0,0,0,0,2,0,0,1,0,1,0,1,1,0,2,0,0,1,0,1,1,0,11
3821,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,2,8
3822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,4
3823,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
3824,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
3825,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,6
3831,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,4,9
3832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3840,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,7
3842,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3844,0,0,0,1,0,0,0,1,0,1,0,2,1,0,0,1,1,0,0,0,0,0,8
3847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3850,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,1,0,1,0,0,0,0,6
3851,0,0,0,1,0,0,0,1,1,2,0,3,2,0,0,4,0,1,2,2,0,0,19
3852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3854,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3
3856,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3
3857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3858,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,4
3859,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3860,0,0,0,0,1,0,0,0,0,1,0,3,0,0,1,0,1,0,1,0,0,1,9
3862,0,2,0,0,0,1,0,0,0,1,0,1,1,1,2,0,1,2,0,0,1,1,14
3864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3871,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,4
3873,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2
3874,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3875,0,1,0,0,0,0,0,1,0,1,0,1,0,2,1,4,4,5,1,0,1,4,26
3878,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2
3880,0,0,0,0,1,0,0,1,0,5,0,2,1,0,0,4,2,0,0,2,0,2,20
3881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3885,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,2,0,1,1,2,10
3886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3888,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,4
3889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3892,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3
3895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
3898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3902,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
3903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
3904,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,0,1,7
3907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3909,0,1,0,0,1,2,0,1,0,1,0,0,0,1,2,0,2,1,2,2,1,5,22
3910,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2,1,1,0,7
3911,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3912,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,1,1,0,0,7
3913,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
3915,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3916,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,1,0,0,0,0,0,1,7
3918,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,6
3919,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
3921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
3922,0,1,0,0,2,0,0,0,1,2,0,4,1,2,1,2,1,0,3,0,0,2,22
3923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
3925,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,1,1,2,10
3926,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,1,2,0,0,0,7
3927,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,3,11
3928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
3930,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3931,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,6
3933,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
3934,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,4
3936,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3
3937,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2,6
3938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3
3939,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,5
3940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3941,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3
3942,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
3943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2
3945,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
3950,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,2,1,0,10
3951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3953,0,1,0,2,1,0,0,1,0,2,2,0,3,3,1,0,1,0,1,1,2,0,21
3954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3956,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,5
3957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2
3958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3959,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
3960,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,1,1,6
3961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3962,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3971,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3
3975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3976,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3977,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,1,0,0,1,0,7
3978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3980,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
3981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3984,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,4
3987,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
3988,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,3
3989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3992,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3995,0,1,0,0,0,0,1,0,1,0,2,1,1,0,0,3,1,1,2,1,3,2,20
3996,0,2,0,0,0,0,1,0,0,0,0,0,1,3,0,3,0,0,1,0,0,1,12
4000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3
4001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4005,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,6
4006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4007,0,0,1,0,0,0,0,1,0,0,0,0,2,0,1,0,1,1,0,1,1,1,10
4008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4010,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
4011,0,2,2,0,0,0,1,1,0,1,0,1,0,1,1,0,2,1,0,0,2,1,16
4012,0,0,0,1,3,3,2,0,1,1,3,1,4,0,2,3,1,1,0,0,1,3,30
4013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2
4014,0,0,2,2,1,2,1,0,1,0,1,1,0,2,1,0,2,1,2,2,0,1,22
4017,0,2,5,5,4,7,2,7,2,1,3,4,6,4,7,5,2,3,8,7,2,2,88
4018,0,0,2,1,0,1,0,0,8,1,0,0,0,2,0,0,1,0,2,0,4,12,34
4019,0,2,4,3,3,1,3,2,2,2,0,2,3,0,7,8,3,3,2,6,1,0,57
4020,0,1,7,7,1,3,1,3,2,6,7,4,8,6,6,10,4,4,11,4,3,2,100
4021,0,2,0,3,2,4,1,1,3,1,0,0,1,2,2,3,1,3,2,3,1,1,36
4022,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1,1,1,7
4025,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4030,0,0,1,1,1,2,0,1,0,0,0,0,0,1,1,1,0,2,1,1,2,0,15
4031,0,0,1,1,1,2,0,0,1,1,0,0,0,0,0,1,0,2,0,2,0,0,12
4032,0,0,1,0,2,3,0,1,0,0,0,0,2,2,2,4,2,1,3,1,1,1,26
4033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4034,0,4,3,2,5,2,5,14,8,8,2,2,1,4,8,6,5,4,9,1,7,13,113
4035,0,0,2,3,3,3,1,4,1,3,3,0,4,4,1,5,3,5,5,4,3,6,63
4036,0,0,2,2,0,3,2,0,2,1,0,0,0,1,1,1,1,1,0,0,1,0,18
4037,0,2,0,0,3,1,1,0,1,0,3,3,0,2,0,2,2,1,4,1,6,1,33
4039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4051,0,0,0,0,4,2,1,1,2,2,2,1,2,6,1,2,1,4,0,1,1,1,34
4052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4053,0,2,6,2,9,10,4,2,4,2,6,8,7,10,2,12,7,4,10,10,8,4,129
4054,0,0,0,0,2,4,1,4,4,2,1,2,4,1,1,3,1,3,1,2,3,0,39
4055,0,1,6,1,3,4,2,4,2,3,0,2,4,1,1,6,10,2,6,5,2,3,68
4056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4059,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,4
4060,0,0,0,2,2,1,0,1,0,3,0,0,0,1,2,4,1,0,1,2,1,3,24
4061,0,1,2,1,2,3,4,3,2,4,0,1,2,2,3,9,3,6,2,2,3,2,57
4062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4064,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
4065,0,0,0,0,0,2,0,2,0,3,0,0,0,0,0,3,0,3,1,1,1,0,16
4066,0,3,1,0,0,1,1,0,0,0,0,0,0,0,2,1,2,0,1,1,2,0,15
4067,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,8
4068,0,0,0,2,1,1,3,3,1,0,1,0,4,3,2,1,3,2,2,2,6,2,39
4069,0,4,8,3,4,8,9,5,10,6,5,5,7,5,7,7,11,6,6,9,5,4,134
4070,0,2,0,1,2,1,2,4,1,1,2,3,2,1,6,3,2,2,3,2,1,0,41
4071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4073,0,1,1,0,1,4,0,1,4,0,0,0,1,2,2,2,0,2,3,2,0,0,26
4074,0,1,4,2,3,7,7,1,3,1,4,3,2,6,7,9,7,6,6,9,2,4,94
4075,0,1,1,1,1,2,5,5,2,1,1,0,3,2,3,8,0,3,7,4,2,3,55
4076,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,4
4077,0,1,1,2,7,2,2,0,2,0,0,1,2,2,2,13,1,1,1,5,0,3,48
4078,0,1,0,0,1,1,4,1,0,0,0,2,1,3,3,5,1,3,7,0,5,2,40
4079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4101,0,0,0,1,0,1,1,0,1,1,0,0,1,0,2,1,0,0,4,2,1,1,17
4102,0,0,0,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,7
4103,0,0,0,0,0,0,0,2,1,0,2,0,0,2,0,5,0,0,1,2,2,0,17
4104,0,3,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,7,0,1,0,17
4105,0,0,0,2,1,0,3,2,1,3,1,1,1,2,2,2,0,1,1,1,1,4,29
4106,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,6
4107,0,1,1,0,1,2,0,2,1,0,2,1,1,0,1,1,2,1,3,1,2,0,23
4108,0,0,0,1,3,1,0,1,0,0,0,0,0,1,1,2,2,0,2,1,0,0,15
4109,0,6,4,1,4,12,2,11,2,3,7,6,8,6,5,16,10,9,5,6,2,4,129
4110,0,0,3,0,2,0,1,2,1,0,3,2,0,0,3,2,0,1,1,3,3,1,28
4111,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
4112,0,0,0,0,0,1,1,0,0,3,3,1,1,1,2,2,0,1,1,1,1,0,19
4113,0,1,4,3,2,5,2,4,3,1,3,1,2,2,6,6,2,6,8,7,3,1,72
4114,0,1,0,4,4,7,3,1,7,2,2,1,5,2,4,7,5,2,1,5,5,0,68
4115,0,2,3,4,1,4,2,0,4,1,0,4,0,2,4,4,6,4,4,2,2,0,53
4116,0,0,1,1,1,1,2,0,3,0,2,0,0,0,4,4,0,2,4,1,0,3,29
4117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4118,0,2,1,3,4,4,4,1,4,1,4,2,9,9,7,11,13,5,9,11,3,6,113
4119,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,2,0,1,2,1,1,13
4120,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,3,2,0,0,0,0,9
4121,0,2,2,3,3,1,2,2,2,0,0,1,3,1,3,6,2,5,4,3,1,0,46
4122,0,3,5,1,7,5,8,6,4,2,2,5,5,5,10,13,9,6,6,15,10,5,132
4123,0,2,1,3,1,2,5,5,4,2,2,4,4,6,5,6,4,2,2,1,4,2,67
4124,0,3,2,1,1,2,1,1,5,0,1,3,3,9,5,5,8,5,5,6,2,2,70
4125,0,0,1,0,0,3,0,2,2,0,0,1,3,1,1,3,2,2,1,0,1,2,25
4126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4127,0,3,3,1,4,7,3,2,7,3,4,2,2,3,6,7,4,5,5,2,2,2,77
4128,0,1,2,1,2,4,5,1,2,3,1,0,3,4,6,6,2,4,7,2,3,1,60
4129,0,0,1,2,1,3,0,4,1,2,0,3,2,2,3,4,1,2,1,0,0,1,33
4130,0,0,0,0,1,1,1,1,1,2,0,2,1,1,3,1,1,1,4,1,2,1,25
4131,0,0,0,1,0,0,0,1,2,1,0,0,1,1,1,4,2,1,3,2,1,0,21
4132,0,0,1,1,5,1,2,1,1,2,0,2,1,5,2,3,5,2,3,2,6,2,47
4133,0,0,1,0,2,4,3,1,0,0,1,1,0,1,1,4,2,1,2,2,5,3,34
4150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4151,0,0,0,0,0,1,0,1,1,0,0,2,1,2,1,4,1,1,0,1,2,0,18
4152,0,2,1,5,2,5,4,1,7,2,5,1,6,9,6,10,7,6,9,6,4,3,101
4153,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,8
4154,0,1,0,2,4,1,1,0,3,1,3,1,0,1,0,0,1,0,2,3,1,2,27
4155,0,0,0,0,1,0,2,0,1,0,0,0,0,2,0,0,2,0,0,0,1,1,10
4156,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,8
4157,0,2,3,4,7,6,7,4,3,5,2,2,7,6,2,7,9,9,5,9,5,4,108
4158,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,6
4159,0,2,2,4,3,6,2,1,1,4,2,4,2,1,2,5,2,5,2,5,2,4,61
4160,0,0,3,2,5,5,4,2,2,4,1,3,4,1,4,4,0,4,6,2,6,3,65
4161,0,1,0,2,5,0,2,1,2,1,4,3,0,3,3,6,3,1,3,1,8,2,51
4162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4163,0,5,1,2,1,2,3,3,2,2,1,2,0,4,5,7,7,1,6,1,5,3,63
4164,0,0,1,0,2,2,1,0,3,1,0,2,1,1,5,1,1,1,4,3,1,1,31
4165,0,0,2,4,3,9,2,9,3,6,2,3,12,7,8,9,5,5,11,8,12,5,125
4169,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,2,0,1,0,0,0,8
4170,0,1,3,1,0,1,1,3,1,0,3,0,1,4,3,4,1,2,3,2,1,3,38
4171,0,0,0,1,0,1,0,1,1,0,0,2,2,1,1,2,3,2,1,0,1,2,21
4172,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3
4173,0,0,1,0,2,0,0,0,0,0,0,0,0,2,1,1,0,2,0,0,1,0,10
4174,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,4
4178,0,4,0,1,1,3,5,3,2,2,0,3,1,5,7,4,3,8,6,3,5,3,69
4179,0,0,2,5,3,5,4,0,3,2,1,2,2,2,2,3,5,4,2,4,3,1,55
4182,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4183,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,5
4184,0,0,2,0,3,2,2,6,0,0,3,1,3,0,1,7,0,1,4,2,2,4,43
4190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4205,0,0,1,2,1,4,0,0,0,0,0,0,1,0,1,2,1,0,1,2,1,0,17
4207,0,1,2,5,13,9,5,5,4,3,2,4,6,12,12,18,8,5,7,17,6,2,146
4208,0,0,0,0,1,1,4,3,0,2,1,2,9,5,4,5,7,2,10,9,2,7,74
4209,0,0,0,1,3,0,1,2,1,1,0,1,3,2,2,1,1,4,2,1,5,2,33
4210,0,1,6,3,8,5,2,1,5,1,6,1,5,6,7,4,3,3,6,7,2,1,83
4211,0,7,3,9,9,22,9,11,17,8,4,4,8,7,9,15,12,12,16,10,13,10,215
4212,0,0,0,2,2,2,1,2,3,0,0,2,1,2,2,3,1,5,2,2,1,3,36
4213,0,2,1,3,5,9,5,7,5,5,3,4,5,4,7,8,8,8,6,12,2,6,115
4214,0,0,5,9,5,8,8,5,1,7,4,8,1,1,3,9,6,5,11,8,6,4,114
4215,0,3,4,3,3,3,2,2,5,0,5,4,3,1,2,8,0,3,4,6,5,2,68
4216,0,3,5,5,6,10,10,1,9,2,4,9,3,8,6,13,9,9,10,5,1,4,132
4217,0,2,3,3,6,7,7,3,4,2,1,5,4,1,5,9,2,4,3,7,4,3,85
4218,0,1,7,3,10,13,4,7,10,5,6,4,5,7,5,13,2,6,5,4,9,8,134
4219,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,5
4220,0,2,6,6,9,10,6,5,5,5,5,3,3,4,8,12,4,4,10,2,5,9,123
4221,0,2,4,0,10,7,7,5,2,7,1,6,8,9,5,9,7,6,9,8,4,2,118
4223,0,2,2,1,5,3,3,2,0,3,1,2,6,3,5,6,5,2,4,5,2,5,67
4224,0,1,4,2,1,4,0,1,0,2,0,2,1,1,1,1,0,0,1,1,0,0,23
4225,0,1,0,1,0,1,0,0,0,0,3,0,0,0,1,1,1,3,0,1,3,2,18
4226,0,0,1,3,1,7,6,7,4,3,0,3,2,6,4,4,4,6,3,6,5,2,77
4227,0,1,0,1,1,1,2,1,2,0,0,0,0,0,0,1,0,2,1,1,2,0,16
4228,0,2,1,1,1,2,3,8,7,4,0,2,1,4,1,2,1,0,3,1,2,2,48
4230,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4250,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4270,0,0,1,2,0,0,2,1,0,0,3,0,1,2,1,1,4,2,1,3,3,2,29
