Small Unit Installation Postcode,Previous Years (2001-2018) - Installations Quantity,Jan 2019 - Installations Quantity,Feb 2019 - Installations Quantity,Mar 2019 - Installations Quantity,Apr 2019 - Installations Quantity,May 2019 - Installations Quantity,Jun 2019 - Installations Quantity,Jul 2019 - Installations Quantity,Aug 2019 - Installations Quantity,Sep 2019 - Installations Quantity,Oct 2019 - Installations Quantity,Nov 2019 - Installations Quantity,Dec 2019 - Installations Quantity,Jan 2020 - Installations Quantity,Feb 2020 - Installations Quantity,Mar 2020 - Installations Quantity,Apr 2020 - Installations Quantity,Installations Quantity Total
4564,171,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,176
4565,264,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,269
4566,153,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,155
4567,150,0,4,2,1,0,0,1,0,1,1,0,1,1,0,0,0,162
4568,77,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,80
4569,21,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,24
4570,726,0,3,1,4,3,2,0,2,1,0,1,1,1,1,0,0,746
4571,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
4572,65,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,68
4573,565,2,1,5,2,3,3,3,5,3,5,2,1,0,6,5,0,611
4574,12,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,14
4575,585,2,6,2,2,3,0,5,3,1,1,1,6,1,4,0,1,623
4580,96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,97
4581,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
4600,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14
4601,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
4605,41,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,42
4606,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
4608,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
4610,394,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,395
4611,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4612,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4613,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
4614,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
4615,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123
4620,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
4621,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
4625,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
4626,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
4627,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
4630,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
4650,467,0,2,0,1,1,0,1,0,0,1,0,0,0,0,1,0,474
4655,"1,079",1,4,4,5,3,2,6,4,2,3,0,0,0,0,0,0,"1,113"
4659,94,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,96
4660,99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102
4662,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4670,"1,361",0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,"1,365"
4671,47,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,49
4674,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11
4676,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4677,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
4678,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
4680,"1,763",0,2,1,0,0,1,0,2,0,0,0,0,0,1,0,0,"1,770"
4694,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
4695,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
4697,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4699,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
4700,170,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,175
4701,357,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,361
4702,373,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,376
4703,245,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,251
4710,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
4711,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
4712,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4713,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
4714,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24
4715,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128
4716,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
4717,126,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,127
4718,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
4719,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
4720,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253
4721,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95
4722,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
4723,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
4724,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
4725,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
4726,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4727,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4728,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4730,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
4735,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
4737,111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,112
4738,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
4739,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4740,"1,384",0,1,1,1,3,2,4,3,1,1,0,0,2,1,2,1,"1,407"
4741,154,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,155
4742,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67
4743,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
4744,"1,044",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,044"
4745,347,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,348
4746,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
4750,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,81
4751,66,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,67
4753,96,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,100
4754,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49
4756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4757,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4798,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4799,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7
4800,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67
4802,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94
4803,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4804,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57
4805,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145
4806,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
4807,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
4808,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
4809,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
4810,305,0,0,1,1,2,0,12,0,0,0,1,0,0,0,0,0,322
4811,406,2,1,2,2,0,12,5,4,0,2,5,1,5,0,2,4,453
4812,252,0,1,3,0,0,1,1,0,0,0,0,2,0,0,1,0,261
4813,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
4814,"1,190",0,2,1,0,0,1,6,0,0,0,0,0,0,0,0,0,"1,200"
4815,599,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,602
4816,166,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,169
4817,735,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,739
4818,"2,118",0,0,3,0,2,1,0,1,0,1,0,0,1,1,0,0,"2,128"
4819,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
4820,147,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,148
4821,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
4822,8,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,30
4823,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
4824,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98
4825,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186
4828,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4829,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
4830,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
4849,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25
4850,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95
4852,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82
4854,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
4855,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
4856,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
4858,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
4859,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
4860,175,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,176
4861,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
4865,158,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,160
4868,249,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,253
4869,330,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,332
4870,765,0,0,1,0,0,1,0,2,2,0,2,1,1,0,0,0,775
4871,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117
4872,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
4873,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175
4874,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
4875,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89
4876,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78
4877,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101
4878,214,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,219
4879,330,1,0,0,0,1,0,1,0,2,0,1,0,0,2,0,0,338
4880,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179
4881,31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32
4882,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
4883,129,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130
4884,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
4885,42,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,44
4886,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
4887,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
4888,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
4895,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19
5000,34,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,37
5001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5006,35,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,38
5007,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21
5008,72,0,2,5,0,0,0,2,0,1,0,0,0,2,0,0,0,84
5009,13,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,16
5010,9,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,12
5011,29,1,0,2,1,0,1,0,1,0,0,0,0,0,1,0,0,36
5012,55,0,1,2,0,1,1,0,0,1,1,1,0,0,0,1,0,64
5013,43,0,2,1,0,0,1,1,2,2,0,1,1,0,0,0,0,54
5014,49,1,0,1,0,0,1,0,0,2,3,2,0,0,0,0,0,59
5015,23,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,25
5016,34,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,39
5017,14,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,19
5018,46,1,0,1,2,0,1,2,0,2,0,0,0,0,1,2,1,59
5019,32,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,35
5020,19,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21
5021,28,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,30
5022,60,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,65
5023,66,0,3,1,1,0,0,1,2,0,0,0,1,0,1,4,0,80
5024,89,8,2,2,0,0,0,1,1,1,0,0,0,0,0,1,1,106
5025,33,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,36
5031,34,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,37
5032,63,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,65
5033,42,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,48
5034,36,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,41
5035,24,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,29
5037,51,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,53
5038,95,0,0,1,0,0,0,0,2,1,1,1,1,0,0,0,0,102
5039,69,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,73
5040,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
5041,71,2,0,0,0,0,0,0,1,3,1,1,0,2,0,0,1,82
5042,116,1,2,2,1,1,0,1,0,0,1,0,2,1,1,0,0,129
5043,96,1,1,0,0,0,0,3,0,2,0,0,0,0,3,0,0,106
5044,65,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,70
5045,84,1,2,1,0,0,0,2,0,0,2,0,0,0,0,0,2,94
5046,45,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,48
5047,52,0,0,0,0,0,2,0,0,0,1,0,0,0,2,1,0,58
5048,85,0,0,2,1,0,0,0,0,0,0,0,0,2,0,1,1,92
5049,77,0,1,1,1,1,1,1,1,1,1,0,0,1,0,2,0,89
5050,98,1,1,0,0,2,0,1,1,0,0,0,0,0,1,0,0,105
5051,252,0,1,0,1,2,1,1,2,1,3,0,1,2,4,3,1,275
5052,138,0,2,1,1,3,2,0,1,1,0,5,0,0,2,1,1,158
5061,43,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,46
5062,118,0,1,0,0,0,1,0,1,1,0,2,2,0,0,0,2,128
5063,48,0,0,0,1,0,0,1,0,0,2,0,1,0,0,1,0,54
5064,94,0,1,1,2,1,0,0,1,1,2,2,0,1,0,0,1,107
5065,57,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,61
5066,98,0,0,0,0,1,1,0,0,2,0,1,0,1,0,0,0,104
5067,40,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,2,46
5068,66,0,0,0,1,1,0,0,0,3,1,0,0,1,0,2,0,75
5069,31,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,36
5070,57,0,0,0,0,0,0,1,2,0,0,1,1,0,0,1,0,63
5072,80,0,0,1,1,0,1,1,2,1,0,0,0,1,2,0,0,90
5073,67,1,0,2,0,1,0,0,0,1,0,0,0,2,0,2,1,77
5074,38,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,42
5075,56,0,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0,62
5076,58,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,63
5081,75,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,79
5082,50,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,52
5083,32,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,36
5084,30,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33
5085,62,1,2,1,0,0,0,0,1,0,0,0,1,1,1,1,0,71
5086,78,1,1,0,0,0,1,0,0,1,0,0,0,0,0,3,0,85
5087,66,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,70
5088,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16
5089,43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44
5090,37,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,42
5091,54,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,56
5092,49,0,0,1,0,0,1,0,0,0,1,0,0,0,3,1,0,56
5093,40,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,44
5094,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
5095,43,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,47
5096,27,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,32
5097,60,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,64
5098,56,0,0,1,0,1,1,0,1,1,0,0,1,2,0,1,0,65
5106,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
5107,56,1,0,0,0,0,0,3,0,0,2,0,1,0,1,1,0,65
5108,239,2,0,0,3,0,4,4,1,4,2,4,3,1,3,1,0,271
5109,65,0,0,0,0,1,1,0,2,2,0,0,0,0,1,3,0,75
5110,100,2,0,0,0,0,0,2,0,3,0,0,1,1,0,0,0,109
5111,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
5112,325,6,4,4,1,7,8,3,5,3,8,5,4,2,0,19,2,406
5113,291,1,2,2,3,1,4,3,3,6,2,6,5,4,3,6,0,342
5114,137,2,3,2,1,1,2,2,2,4,2,1,1,2,3,2,0,167
5115,30,1,0,0,1,1,0,0,1,7,0,0,3,0,0,1,0,45
5116,164,0,2,0,0,2,3,1,0,1,1,1,0,0,0,1,0,176
5117,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
5118,449,3,5,2,2,4,3,2,2,2,1,2,0,1,2,3,0,483
5120,22,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,26
5121,92,0,0,0,0,0,0,3,1,1,1,0,0,1,0,0,0,99
5125,67,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,70
5126,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26
5127,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23
5131,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23
5132,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11
5133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5134,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
5136,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8
5137,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
5138,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6
5139,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
5140,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5141,10,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,13
5142,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
5144,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5151,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
5152,224,1,0,0,0,1,2,4,4,3,1,0,2,1,1,2,0,246
5153,118,3,1,0,3,1,1,2,3,0,1,2,0,1,0,2,1,139
5154,124,0,2,0,2,0,1,0,1,1,0,0,0,1,0,2,0,134
5155,155,0,0,1,2,0,0,0,0,2,0,1,1,2,0,1,0,165
5156,24,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,26
5157,52,0,0,0,2,2,1,2,0,1,1,1,1,2,0,1,2,68
5158,106,0,0,2,0,1,0,1,1,2,1,3,0,0,2,0,0,119
5159,179,2,0,1,0,1,2,0,1,0,0,0,1,1,0,1,0,189
5161,68,0,0,0,0,1,0,1,1,0,1,1,2,0,2,0,1,78
5162,336,1,3,1,1,0,2,2,0,2,0,10,2,2,0,1,0,363
5163,82,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0,1,88
5164,12,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,15
5165,57,6,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,68
5166,7,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,9
5167,42,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,48
5168,30,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,34
5169,153,1,0,0,0,0,1,0,0,12,1,1,1,0,0,1,1,172
5170,30,0,0,0,1,0,1,0,0,0,2,0,0,2,0,0,0,36
5171,200,1,0,0,0,0,0,2,0,3,3,3,2,3,0,1,0,218
5172,121,2,0,1,1,2,0,2,0,0,0,0,1,1,3,1,0,135
5173,214,0,0,1,1,3,0,2,2,1,5,3,2,1,2,2,1,240
5174,94,1,1,1,4,0,0,3,0,3,0,0,1,0,0,0,3,111
5201,28,0,0,0,1,0,0,0,3,1,2,2,0,0,1,0,1,39
5202,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23
5203,27,2,1,0,0,0,3,3,0,1,0,1,0,1,0,0,0,39
5204,105,1,2,0,1,4,1,3,2,1,1,1,2,1,3,0,0,128
5210,43,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,3,50
5211,761,4,3,3,3,8,1,7,6,7,6,7,2,6,3,3,1,831
5212,113,3,0,3,0,0,1,0,1,0,3,0,1,0,1,0,0,126
5213,54,1,0,2,2,0,0,0,0,0,1,0,0,0,0,1,0,61
5214,438,7,8,7,0,5,4,2,6,5,3,1,6,3,4,7,2,508
5220,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5221,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6
5222,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
5223,71,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,74
5231,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,26
5232,4,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,8
5233,35,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,40
5234,41,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,46
5235,41,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,47
5236,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5
5237,5,0,0,0,0,0,0,0,2,0,0,0,1,1,0,1,0,10
5238,82,1,1,1,0,4,4,4,4,30,2,7,3,0,3,2,2,150
5240,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5241,73,0,3,0,1,1,0,1,0,2,0,2,1,0,0,1,0,85
5242,61,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,67
5243,20,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,22
5244,105,0,1,0,1,0,0,0,1,1,0,1,0,0,1,2,0,113
5245,106,0,1,1,0,0,0,0,1,0,0,2,0,1,0,1,1,114
5250,96,0,0,5,0,0,0,0,0,0,1,1,0,1,0,2,0,106
5251,334,4,49,11,2,3,3,4,3,7,8,6,3,7,5,0,0,449
5252,240,0,5,1,3,5,2,2,2,3,1,5,2,0,1,0,1,273
5253,284,5,3,2,4,6,2,2,62,15,1,3,3,6,0,2,0,400
5254,29,1,0,3,1,2,0,1,0,0,1,2,2,1,0,1,0,44
5255,209,2,0,8,2,3,3,9,0,9,5,27,1,3,8,7,2,298
5256,29,0,0,7,0,1,0,1,1,0,3,3,1,1,2,3,4,56
5259,16,1,0,1,0,1,0,0,0,0,0,0,1,0,1,2,0,23
5260,23,0,0,0,0,0,0,2,0,1,0,1,0,0,3,1,0,31
5261,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13
5262,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3
5263,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
5264,36,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,41
5265,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10
5266,14,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,19
5267,116,0,1,1,1,0,0,5,0,1,4,2,2,1,2,2,0,138
5268,31,0,0,0,0,0,1,3,0,0,2,10,0,1,0,1,0,49
5270,10,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,14
5271,158,0,0,1,0,2,0,1,0,0,0,0,5,0,4,2,0,173
5272,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,12
5273,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5275,49,1,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,56
5276,61,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,65
5277,57,0,0,1,0,0,0,0,0,2,0,0,2,0,2,0,0,64
5278,25,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,29
5279,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
5280,323,0,0,0,0,1,0,0,4,1,0,1,1,0,1,1,0,333
5290,231,0,0,0,1,1,2,1,4,0,0,0,1,0,0,1,0,242
5291,184,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,190
5301,9,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,12
5302,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10
5303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5304,13,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,16
5307,13,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,15
5308,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5309,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5311,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,10
5320,14,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0,0,19
5321,3,0,0,0,0,0,0,0,0,0,2,1,0,0,3,1,0,10
5322,12,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,17
5330,48,0,1,0,0,0,1,1,1,2,1,2,0,1,1,0,0,59
5331,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
5332,14,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,18
