Small Unit Installation Postcode,Previous Years (2001-2018) - Installations Quantity,Jan 2019 - Installations Quantity,Feb 2019 - Installations Quantity,Mar 2019 - Installations Quantity,Apr 2019 - Installations Quantity,May 2019 - Installations Quantity,Jun 2019 - Installations Quantity,Jul 2019 - Installations Quantity,Aug 2019 - Installations Quantity,Sep 2019 - Installations Quantity,Oct 2019 - Installations Quantity,Nov 2019 - Installations Quantity,Dec 2019 - Installations Quantity,Jan 2020 - Installations Quantity,Feb 2020 - Installations Quantity,Mar 2020 - Installations Quantity,Apr 2020 - Installations Quantity,Installations Quantity Total
3292,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
3293,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3294,34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35
3300,252,0,1,2,0,1,1,0,0,0,0,0,0,0,0,1,0,258
3301,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
3302,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
3303,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3304,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77
3305,530,1,2,1,4,1,3,1,0,0,0,0,0,0,2,1,0,546
3306,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3309,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3310,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
3311,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
3312,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30
3313,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3314,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
3315,49,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,51
3317,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3318,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
3319,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
3321,204,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,208
3322,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3323,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3324,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
3325,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
3328,269,3,1,1,2,2,1,2,0,2,0,1,2,0,1,0,0,287
3329,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
3330,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9
3331,"1,129",10,3,11,8,11,6,5,5,7,2,2,5,3,5,0,0,"1,212"
3332,134,0,0,1,1,0,2,1,0,2,0,0,1,0,0,0,0,142
3333,49,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,54
3334,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
3335,"2,177",13,13,18,12,33,23,16,26,13,10,23,28,14,15,5,2,"2,441"
3336,350,17,39,52,44,46,45,52,47,51,41,20,23,11,18,8,3,867
3337,"3,487",14,40,30,28,21,25,20,22,16,29,14,15,8,5,2,1,"3,777"
3338,"3,108",21,29,33,38,55,43,55,72,57,67,55,37,33,33,16,8,"3,760"
3340,"1,988",9,16,28,28,51,32,41,44,16,24,25,11,6,5,2,2,"2,328"
3341,139,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,142
3342,270,1,1,0,1,0,1,2,0,0,0,0,1,0,0,0,0,277
3345,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
3350,"2,609",13,29,21,17,22,20,23,19,21,19,25,17,7,16,12,4,"2,894"
3351,433,0,1,6,4,6,0,2,3,1,3,3,1,0,3,4,1,471
3352,"1,079",7,14,14,3,17,8,10,9,11,9,9,5,6,4,2,1,"1,208"
3353,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
3354,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3355,334,3,0,6,3,3,1,4,11,0,1,1,0,1,0,0,0,368
3356,"1,136",2,7,4,3,5,3,5,5,3,7,4,6,3,3,1,0,"1,197"
3357,196,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,200
3358,84,6,5,7,9,4,5,6,18,13,9,20,10,9,7,5,0,217
3360,41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42
3361,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
3362,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3363,166,0,0,0,0,0,2,0,0,0,1,1,2,0,0,0,0,172
3364,163,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,168
3370,90,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,94
3371,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
3373,91,0,1,1,2,1,0,2,1,1,0,0,1,1,0,1,0,103
3374,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
3375,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3377,256,0,1,1,0,0,0,1,0,4,3,1,1,0,0,0,0,268
3378,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3379,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
3380,152,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,155
3381,88,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,89
3384,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
3385,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
3387,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
3388,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21
3390,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
3391,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
3392,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
3393,84,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,87
3395,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
3396,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
3399,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3400,813,2,2,4,4,0,4,3,2,1,0,1,1,1,1,1,0,840
3401,232,0,0,0,1,0,2,0,1,1,0,0,1,0,0,0,0,238
3402,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10
3405,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3407,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
3409,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
3412,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
3413,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3414,99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100
3415,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3418,129,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,134
3419,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
3420,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
3423,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
3424,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
3427,621,8,23,32,13,29,15,18,8,12,16,15,9,8,7,4,2,840
3428,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
3429,"1,936",9,11,14,18,23,20,31,24,14,47,6,7,2,6,4,1,"2,173"
3430,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3431,286,1,1,1,2,0,1,2,2,1,1,3,1,0,0,1,0,303
3432,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13
3433,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3434,407,5,7,9,5,11,5,1,4,3,5,4,3,1,2,0,0,472
3435,232,0,0,0,1,0,1,0,2,2,0,1,0,0,1,0,0,240
3437,907,8,4,7,7,9,6,14,9,5,8,3,2,1,0,2,0,992
3438,116,0,0,0,0,0,1,1,1,0,0,0,3,0,0,0,0,122
3440,56,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,58
3441,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,31
3442,489,1,4,5,2,1,4,2,0,1,1,0,1,1,2,1,0,515
3444,570,2,1,2,3,2,1,1,1,2,1,2,2,1,2,1,0,594
3446,67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,68
3447,32,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,34
3448,63,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,66
3450,356,1,0,0,1,0,0,6,2,0,0,2,4,0,1,0,0,373
3451,316,2,3,3,3,7,2,4,9,4,8,4,1,1,2,0,0,369
3453,141,0,0,0,1,1,0,1,1,2,1,1,0,2,0,0,0,151
3458,153,2,1,0,0,0,0,0,1,1,0,0,0,0,0,2,0,160
3460,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95
3461,220,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,224
3462,71,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,74
3463,201,0,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,206
3464,46,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,48
3465,240,0,1,0,1,1,0,4,0,0,0,0,1,0,2,4,0,254
3467,62,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,64
3468,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
3469,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8
3472,54,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,57
3475,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
3477,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25
3478,131,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,136
3480,67,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,70
3482,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
3483,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
3485,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
3488,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3489,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3490,42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,43
3491,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3494,23,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,25
3496,410,0,3,0,0,0,1,2,2,0,1,0,0,0,0,0,0,419
3498,294,0,0,0,0,0,0,0,1,1,1,1,2,0,1,0,0,301
3499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3500,"2,300",4,11,4,1,8,4,5,2,7,10,2,2,1,1,1,1,"2,364"
3501,145,0,2,0,2,2,2,0,0,0,0,0,0,0,1,0,0,154
3502,42,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,46
3505,263,0,1,0,0,1,1,2,0,0,0,0,0,0,1,0,0,269
3506,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3507,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
3509,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3512,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
3515,249,0,2,6,4,10,1,9,8,1,3,5,1,3,5,4,2,313
3516,59,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60
3517,168,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,169
3518,98,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,101
3520,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3521,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
3522,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,26
3523,486,0,0,1,0,1,0,0,0,1,2,1,1,0,0,1,0,494
3525,89,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,90
3527,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
3529,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3530,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3531,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3533,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
3537,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
3539,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3540,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
3542,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3544,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
3546,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
3549,107,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,111
3550,"1,626",4,9,17,9,11,10,10,7,8,9,6,7,2,1,10,3,"1,749"
3551,"3,214",21,20,21,24,21,19,49,22,33,25,35,14,8,14,10,4,"3,554"
3552,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
3555,"1,072",3,13,5,2,3,6,5,9,11,8,7,4,5,6,4,0,"1,163"
3556,860,2,4,4,8,6,3,4,5,5,6,3,2,1,4,1,0,918
3557,80,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,84
3558,57,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,59
3559,19,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,21
3561,193,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,197
3562,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
3563,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30
3564,879,3,2,4,10,6,7,9,7,7,8,5,3,1,1,3,0,955
3565,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3566,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16
3567,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
3568,110,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,115
3570,52,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,54
3571,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
3572,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
3573,15,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,18
3575,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23
3576,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3579,254,0,2,0,0,1,0,0,1,0,0,1,0,0,2,0,0,261
3580,51,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,55
3581,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3583,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
3584,53,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,54
3585,490,1,1,3,1,4,1,0,1,0,2,0,1,0,2,0,0,507
3586,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
3588,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
3589,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
3590,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
3591,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
3594,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
3595,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
3596,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3597,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11
3599,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3607,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3608,196,1,3,3,3,2,1,2,0,1,1,0,0,1,1,2,0,217
3610,99,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,103
3612,107,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,109
3613,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3614,48,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,52
3616,307,2,4,6,1,2,4,4,2,4,0,3,1,2,2,0,0,344
3617,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
3618,20,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22
3619,83,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,85
3620,215,0,1,1,3,1,1,2,2,2,0,0,0,1,0,1,0,230
3621,82,0,1,0,2,0,2,0,1,0,1,3,0,0,1,0,0,93
3622,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23
3623,46,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,48
3624,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
3629,346,2,2,3,0,2,0,1,6,1,4,2,1,0,2,0,0,372
3630,"1,581",5,7,5,4,7,7,4,5,9,5,7,5,1,2,2,1,"1,657"
3631,997,7,11,14,14,13,21,18,15,17,18,15,8,6,16,4,3,"1,197"
3632,51,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,53
3633,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39
3634,97,0,0,0,0,1,1,0,0,0,1,0,0,0,3,0,0,103
3635,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24
3636,259,0,0,1,0,3,3,1,0,1,1,1,1,2,1,2,0,276
3637,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24
3638,104,3,1,0,0,1,0,2,0,2,0,0,0,0,0,0,0,113
3639,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
3640,53,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,56
3641,58,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,59
3643,61,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,63
3644,383,0,2,6,1,1,1,1,1,0,2,1,1,0,1,1,0,402
3646,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
3649,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
3658,347,0,3,2,0,2,2,8,5,3,2,2,0,1,1,1,0,379
3659,39,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,42
3660,184,0,0,0,0,4,1,1,4,2,0,2,1,0,1,1,2,203
3661,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3663,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
3664,54,0,0,0,1,1,0,0,0,0,3,1,1,1,0,0,0,62
3665,19,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21
3666,256,1,1,0,0,3,2,1,2,1,1,1,1,0,0,0,0,270
3669,79,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,82
3670,31,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,34
3671,110,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,3,117
3672,286,1,1,2,2,0,2,1,2,1,1,1,1,0,3,2,0,306
3673,81,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,82
3675,137,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,142
3676,316,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,320
3677,596,2,5,5,5,4,3,4,9,6,11,7,6,1,2,0,0,666
3678,362,1,1,2,0,2,0,2,1,0,1,1,0,1,1,1,0,376
3682,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
3683,89,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,93
3685,124,1,0,1,2,2,0,1,0,2,1,1,0,0,0,0,0,135
3687,52,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,55
3688,79,1,0,3,0,1,0,0,0,1,0,2,0,0,0,0,0,87
3689,423,0,0,1,1,0,2,1,0,1,0,0,0,0,0,2,0,431
3690,"1,313",4,12,6,9,10,12,8,9,2,5,9,4,3,2,1,0,"1,409"
3691,"1,000",0,18,16,8,13,9,9,7,9,11,6,0,1,5,4,1,"1,117"
3694,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
3695,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19
3697,49,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,51
3698,89,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,90
3699,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
3700,67,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,68
3701,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
3705,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
3707,97,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,99
3708,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3709,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
3711,33,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,35
3712,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14
3713,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
3714,223,0,2,1,1,1,0,1,0,0,1,0,0,0,1,0,0,231
3715,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
3717,171,0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,176
3718,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3719,24,0,0,0,0,1,0,0,0,0,2,1,0,0,0,1,0,29
3720,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
3722,401,2,5,8,3,2,4,12,4,0,4,5,4,0,3,3,1,461
3723,139,0,1,0,0,0,0,0,2,0,1,2,0,0,0,0,0,145
3724,9,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,13
3725,19,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,23
3726,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15
3727,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
3728,27,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29
3730,564,4,7,9,4,8,7,3,1,2,2,8,2,0,0,0,0,621
3732,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
3733,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3735,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
3736,41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42
3737,223,0,2,0,2,1,2,0,0,0,1,2,1,1,0,0,0,235
3738,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
3739,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
3740,81,0,0,0,0,1,0,1,0,2,0,0,0,0,1,0,0,86
3741,220,0,4,0,1,2,0,0,0,0,0,0,0,1,0,2,0,230
3743,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3744,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
3746,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
3747,291,0,1,2,2,1,0,1,1,3,1,3,0,2,0,0,0,308
3749,192,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,195
3750,"2,062",16,39,40,27,38,46,64,64,85,43,34,35,14,28,14,1,"2,650"
3751,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3752,"1,968",6,4,6,13,7,1,8,8,2,2,4,1,0,2,2,17,"2,051"
3753,615,5,13,19,15,15,14,24,13,11,8,5,3,3,4,2,1,770
3754,"10,384",28,63,83,59,67,28,51,34,52,43,34,29,12,13,8,0,"10,988"
3755,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
3756,"1,541",10,17,11,16,20,16,22,22,16,8,39,12,11,12,27,3,"1,803"
3757,503,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,508
3758,95,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,98
3759,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
3760,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
3761,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
3762,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3763,134,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,138
3764,716,0,4,7,2,3,6,7,5,7,6,9,4,2,2,2,1,783
3765,84,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,87
3766,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17
3767,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3770,59,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,61
3772,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3775,222,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,227
3777,274,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,277
3778,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
3779,69,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,72
3781,68,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,71
3782,143,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,144
3783,101,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,102
3786,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16
3787,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9
3788,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19
3789,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3791,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15
3792,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
3793,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52
3795,25,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,28
3796,107,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,110
3797,114,0,0,0,0,3,1,0,0,0,1,0,1,0,0,0,1,121
3799,105,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,107
3802,233,0,0,1,1,0,0,0,1,0,2,0,1,0,0,0,0,239
3803,173,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,180
3804,225,0,3,1,4,0,2,1,3,3,2,1,0,0,0,0,0,245
3805,"1,201",1,5,4,1,5,0,5,4,0,1,2,0,2,3,2,0,"1,236"
3806,"2,473",4,24,11,12,21,13,12,7,8,6,7,2,1,10,1,0,"2,612"
3807,270,2,3,0,1,0,3,2,0,0,2,0,1,1,1,0,0,286
